Time,Datapoint
2013-08-28 2:11:42.920000000000073,60
2013-08-28 2:11:43.920000000000073,58.8235
2013-08-28 2:11:44.9399999999996,61.8557
2013-08-28 2:11:45.909999999999854,62.5
2013-08-28 2:11:46.869999999999891,62.5
2013-08-28 2:11:47.829999999999927,60.6061
2013-08-28 2:11:48.819999999999709,57.6923
2013-08-28 2:11:49.859999999999673,57.6923
2013-08-28 2:11:50.899999999999636,60
2013-08-28 2:11:51.899999999999636,61.8557
2013-08-28 2:11:52.869999999999891,62.5
2013-08-28 2:11:53.829999999999927,61.2245
2013-08-28 2:11:54.8100000000004,61.8557
2013-08-28 2:11:55.779999999999745,63.1579
2013-08-28 2:11:56.729999999999563,62.5
2013-08-28 2:11:57.6899999999996,60
2013-08-28 2:11:58.6899999999996,58.2524
2013-08-28 2:11:59.720000000000255,60.6061
2013-08-28 2:12:0.71000000000003638,61.8557
2013-08-28 2:12:1.680000000000291,61.8557
2013-08-28 2:12:2.6499999999996362,58.8235
2013-08-28 2:12:3.6700000000000728,60.6061
2013-08-28 2:12:4.6599999999998545,63.1579
2013-08-28 2:12:5.6099999999996726,63.8298
2013-08-28 2:12:6.5500000000001819,63.1579
2013-08-28 2:12:7.5,61.8557
2013-08-28 2:12:8.4700000000002547,66.6667
2013-08-28 2:12:9.3699999999998909,66.6667
2013-08-28 2:12:10.270000000000437,68.1818
2013-08-28 2:12:11.149999999999636,70.5882
2013-08-28 2:12:12.0,69.7674
2013-08-28 2:12:12.859999999999673,70.5882
2013-08-28 2:12:13.710000000000036,71.4286
2013-08-28 2:12:14.550000000000182,68.1818
2013-08-28 2:12:15.430000000000291,68.9655
2013-08-28 2:12:16.300000000000182,68.9655
2013-08-28 2:12:17.170000000000073,67.4157
2013-08-28 2:12:18.0600000000004,67.4157
2013-08-28 2:12:18.949999999999818,69.7674
2013-08-28 2:12:19.8100000000004,68.1818
2013-08-28 2:12:20.6899999999996,68.9655
2013-08-28 2:12:21.5600000000004,68.1818
2013-08-28 2:12:22.4399999999996,68.9655
2013-08-28 2:12:23.3100000000004,67.4157
2013-08-28 2:12:24.199999999999818,63.8298
2013-08-28 2:12:25.140000000000327,61.2245
2013-08-28 2:12:26.119999999999891,58.8235
2013-08-28 2:12:27.140000000000327,61.2245
2013-08-28 2:12:28.119999999999891,60.6061
2013-08-28 2:12:29.109999999999673,58.2524
2013-08-28 2:12:30.140000000000327,57.6923
2013-08-28 2:12:31.180000000000291,57.6923
2013-08-28 2:12:32.220000000000255,58.2524
2013-08-28 2:12:33.25,63.8298
2013-08-28 2:12:34.1899999999996,64.5161
2013-08-28 2:12:35.119999999999891,63.8298
2013-08-28 2:12:36.0600000000004,61.2245
2013-08-28 2:12:37.039999999999964,61.8557
2013-08-28 2:12:38.010000000000218,61.8557
2013-08-28 2:12:38.979999999999563,64.5161
2013-08-28 2:12:39.909999999999854,65.2174
2013-08-28 2:12:40.829999999999927,63.8298
2013-08-28 2:12:41.770000000000437,62.5
2013-08-28 2:12:42.729999999999563,58.8235
2013-08-28 2:12:43.75,63.1579
2013-08-28 2:12:44.699999999999818,62.5
2013-08-28 2:12:45.659999999999854,60.6061
2013-08-28 2:12:46.649999999999636,58.8235
2013-08-28 2:12:47.670000000000073,58.8235
2013-08-28 2:12:48.6899999999996,61.2245
2013-08-28 2:12:49.670000000000073,62.5
2013-08-28 2:12:50.630000000000109,60
2013-08-28 2:12:51.630000000000109,58.8235
2013-08-28 2:12:52.649999999999636,62.5
2013-08-28 2:12:53.609999999999673,63.1579
2013-08-28 2:12:54.5600000000004,61.8557
2013-08-28 2:12:55.529999999999745,59.4059
2013-08-28 2:12:56.539999999999964,62.5
2013-08-28 2:12:57.5,63.1579
2013-08-28 2:12:58.449999999999818,60
2013-08-28 2:12:59.449999999999818,57.6923
2013-08-28 2:13:0.48999999999978172,60
2013-08-28 2:13:1.4899999999997817,61.8557
2013-08-28 2:13:2.4600000000000364,61.8557
2013-08-28 2:13:3.430000000000291,61.8557
2013-08-28 2:13:4.3999999999996362,63.1579
2013-08-28 2:13:5.3500000000003638,64.5161
2013-08-28 2:13:6.2799999999997453,63.1579
2013-08-28 2:13:7.2299999999995634,66.6667
2013-08-28 2:13:8.1300000000001091,68.9655
2013-08-28 2:13:9.0,69.7674
2013-08-28 2:13:9.8599999999996726,71.4286
2013-08-28 2:13:10.699999999999818,72.2892
2013-08-28 2:13:11.529999999999745,69.7674
2013-08-28 2:13:12.390000000000327,71.4286
2013-08-28 2:13:13.229999999999563,70.5882
2013-08-28 2:13:14.079999999999927,68.1818
2013-08-28 2:13:14.960000000000036,71.4286
2013-08-28 2:13:15.800000000000182,70.5882
2013-08-28 2:13:16.649999999999636,71.4286
2013-08-28 2:13:17.489999999999782,73.1707
2013-08-28 2:13:18.3100000000004,73.1707
2013-08-28 2:13:19.130000000000109,73.1707
2013-08-28 2:13:19.949999999999818,73.1707
2013-08-28 2:13:20.770000000000437,73.1707
2013-08-28 2:13:21.590000000000146,71.4286
2013-08-28 2:13:22.430000000000291,68.9655
2013-08-28 2:13:23.300000000000182,65.2174
2013-08-28 2:13:24.220000000000255,61.8557
2013-08-28 2:13:25.1899999999996,60
2013-08-28 2:13:26.1899999999996,57.6923
2013-08-28 2:13:27.229999999999563,58.2524
2013-08-28 2:13:28.260000000000218,60
2013-08-28 2:13:29.260000000000218,60
2013-08-28 2:13:30.260000000000218,59.4059
2013-08-28 2:13:31.270000000000437,60
2013-08-28 2:13:32.270000000000437,61.2245
2013-08-28 2:13:33.25,61.2245
2013-08-28 2:13:34.229999999999563,62.5
2013-08-28 2:13:35.1899999999996,63.8298
2013-08-28 2:13:36.130000000000109,64.5161
2013-08-28 2:13:37.0600000000004,63.8298
2013-08-28 2:13:38.0,63.8298
2013-08-28 2:13:38.9399999999996,61.8557
2013-08-28 2:13:39.909999999999854,63.8298
2013-08-28 2:13:40.850000000000364,63.1579
2013-08-28 2:13:41.800000000000182,63.8298
2013-08-28 2:13:42.739999999999782,65.9341
2013-08-28 2:13:43.649999999999636,65.2174
2013-08-28 2:13:44.569999999999709,65.9341
2013-08-28 2:13:45.479999999999563,63.8298
2013-08-28 2:13:46.420000000000073,64.5161
2013-08-28 2:13:47.350000000000364,64.5161
2013-08-28 2:13:48.279999999999745,63.8298
2013-08-28 2:13:49.220000000000255,63.8298
2013-08-28 2:13:50.159999999999854,62.5
2013-08-28 2:13:51.119999999999891,63.1579
2013-08-28 2:13:52.069999999999709,63.1579
2013-08-28 2:13:53.020000000000437,63.1579
2013-08-28 2:13:53.970000000000255,61.2245
2013-08-28 2:13:54.949999999999818,60.6061
2013-08-28 2:13:55.9399999999996,63.1579
2013-08-28 2:13:56.890000000000327,63.1579
2013-08-28 2:13:57.840000000000146,62.5
2013-08-28 2:13:58.800000000000182,61.2245
2013-08-28 2:13:59.779999999999745,63.8298
2013-08-28 2:14:0.72000000000025466,63.1579
2013-08-28 2:14:1.6700000000000728,60
2013-08-28 2:14:2.6700000000000728,58.2524
2013-08-28 2:14:3.6999999999998181,59.4059
2013-08-28 2:14:4.7100000000000364,61.8557
2013-08-28 2:14:5.680000000000291,63.8298
2013-08-28 2:14:6.6199999999998909,63.1579
2013-08-28 2:14:7.569999999999709,65.2174
2013-08-28 2:14:8.4899999999997817,66.6667
2013-08-28 2:14:9.3900000000003274,67.4157
2013-08-28 2:14:10.279999999999745,69.7674
2013-08-28 2:14:11.140000000000327,70.5882
2013-08-28 2:14:11.989999999999782,70.5882
2013-08-28 2:14:12.840000000000146,71.4286
2013-08-28 2:14:13.680000000000291,71.4286
2013-08-28 2:14:14.520000000000437,69.7674
2013-08-28 2:14:15.380000000000109,72.2892
2013-08-28 2:14:16.210000000000036,70.5882
2013-08-28 2:14:17.0600000000004,72.2892
2013-08-28 2:14:17.890000000000327,74.0741
2013-08-28 2:14:18.699999999999818,72.2892
2013-08-28 2:14:19.529999999999745,72.2892
2013-08-28 2:14:20.359999999999673,71.4286
2013-08-28 2:14:21.199999999999818,71.4286
2013-08-28 2:14:22.039999999999964,69.7674
2013-08-28 2:14:22.899999999999636,68.1818
2013-08-28 2:14:23.779999999999745,64.5161
2013-08-28 2:14:24.710000000000036,60.6061
2013-08-28 2:14:25.699999999999818,58.8235
2013-08-28 2:14:26.720000000000255,60.6061
2013-08-28 2:14:27.710000000000036,60.6061
2013-08-28 2:14:28.699999999999818,58.2524
2013-08-28 2:14:29.729999999999563,58.2524
2013-08-28 2:14:30.760000000000218,60
2013-08-28 2:14:31.760000000000218,61.8557
2013-08-28 2:14:32.729999999999563,61.2245
2013-08-28 2:14:33.710000000000036,63.1579
2013-08-28 2:14:34.659999999999854,63.1579
2013-08-28 2:14:35.609999999999673,63.1579
2013-08-28 2:14:36.5600000000004,63.1579
2013-08-28 2:14:37.510000000000218,63.1579
2013-08-28 2:14:38.460000000000036,65.9341
2013-08-28 2:14:39.369999999999891,63.1579
2013-08-28 2:14:40.319999999999709,60.6061
2013-08-28 2:14:41.3100000000004,60.6061
2013-08-28 2:14:42.300000000000182,59.4059
2013-08-28 2:14:43.3100000000004,63.1579
2013-08-28 2:14:44.260000000000218,63.1579
2013-08-28 2:14:45.210000000000036,63.8298
2013-08-28 2:14:46.149999999999636,60.6061
2013-08-28 2:14:47.140000000000327,57.6923
2013-08-28 2:14:48.180000000000291,60.6061
2013-08-28 2:14:49.170000000000073,63.1579
2013-08-28 2:14:50.119999999999891,61.2245
2013-08-28 2:14:51.100000000000364,58.2524
2013-08-28 2:14:52.130000000000109,56.0748
2013-08-28 2:14:53.199999999999818,60.6061
2013-08-28 2:14:54.1899999999996,60.6061
2013-08-28 2:14:55.180000000000291,60
2013-08-28 2:14:56.180000000000291,57.6923
2013-08-28 2:14:57.220000000000255,57.1429
2013-08-28 2:14:58.270000000000437,60.6061
2013-08-28 2:14:59.260000000000218,61.2245
2013-08-28 2:15:0.23999999999978172,58.2524
2013-08-28 2:15:1.2700000000004366,59.4059
2013-08-28 2:15:2.2799999999997453,60.6061
2013-08-28 2:15:3.2700000000004366,61.2245
2013-08-28 2:15:4.25,59.4059
2013-08-28 2:15:5.2600000000002183,58.2524
2013-08-28 2:15:6.2899999999999636,60.6061
2013-08-28 2:15:7.2799999999997453,60.6061
2013-08-28 2:15:8.2700000000004366,57.6923
2013-08-28 2:15:9.3100000000004002,57.1429
2013-08-28 2:15:10.359999999999673,61.2245
2013-08-28 2:15:11.340000000000146,62.5
2013-08-28 2:15:12.300000000000182,60.6061
2013-08-28 2:15:13.289999999999964,59.4059
2013-08-28 2:15:14.300000000000182,63.1579
2013-08-28 2:15:15.25,63.8298
2013-08-28 2:15:16.1899999999996,60.6061
2013-08-28 2:15:17.180000000000291,62.5
2013-08-28 2:15:18.140000000000327,62.5
2013-08-28 2:15:19.100000000000364,61.8557
2013-08-28 2:15:20.069999999999709,59.4059
2013-08-28 2:15:21.079999999999927,64.5161
2013-08-28 2:15:22.010000000000218,66.6667
2013-08-28 2:15:22.909999999999854,69.7674
2013-08-28 2:15:23.770000000000437,70.5882
2013-08-28 2:15:24.619999999999891,73.1707
2013-08-28 2:15:25.4399999999996,70.5882
2013-08-28 2:15:26.289999999999964,72.2892
2013-08-28 2:15:27.119999999999891,73.1707
2013-08-28 2:15:27.9399999999996,71.4286
2013-08-28 2:15:28.779999999999745,72.2892
2013-08-28 2:15:29.609999999999673,73.1707
2013-08-28 2:15:30.430000000000291,71.4286
2013-08-28 2:15:31.270000000000437,71.4286
2013-08-28 2:15:32.109999999999673,72.2892
2013-08-28 2:15:32.9399999999996,70.5882
2013-08-28 2:15:33.789999999999964,67.4157
2013-08-28 2:15:34.680000000000291,63.1579
2013-08-28 2:15:35.630000000000109,60.6061
2013-08-28 2:15:36.619999999999891,57.6923
2013-08-28 2:15:38.75,59.4059
2013-08-28 2:15:39.760000000000218,59.4059
2013-08-28 2:15:40.770000000000437,58.8235
2013-08-28 2:15:41.789999999999964,58.8235
2013-08-28 2:15:42.8100000000004,59.4059
2013-08-28 2:15:43.819999999999709,60.6061
2013-08-28 2:15:44.8100000000004,61.8557
2013-08-28 2:15:45.779999999999745,62.5
2013-08-28 2:15:46.739999999999782,62.5
2013-08-28 2:15:47.699999999999818,64.5161
2013-08-28 2:15:48.630000000000109,64.5161
2013-08-28 2:15:49.5600000000004,66.6667
2013-08-28 2:15:50.460000000000036,67.4157
2013-08-28 2:15:51.350000000000364,65.9341
2013-08-28 2:15:52.260000000000218,65.9341
2013-08-28 2:15:53.170000000000073,63.8298
2013-08-28 2:15:54.109999999999673,65.9341
2013-08-28 2:15:55.020000000000437,64.5161
2013-08-28 2:15:55.949999999999818,64.5161
2013-08-28 2:15:56.880000000000109,63.1579
2013-08-28 2:15:57.829999999999927,61.8557
2013-08-28 2:15:58.800000000000182,63.8298
2013-08-28 2:15:59.739999999999782,64.5161
2013-08-28 2:16:0.67000000000007276,64.5161
2013-08-28 2:16:1.6000000000003638,61.8557
2013-08-28 2:16:2.569999999999709,60
2013-08-28 2:16:3.569999999999709,62.5
2013-08-28 2:16:4.5299999999997453,61.8557
2013-08-28 2:16:5.5,62.5
2013-08-28 2:16:6.4600000000000364,64.5161
2013-08-28 2:16:7.3900000000003274,63.8298
2013-08-28 2:16:8.3299999999999272,63.8298
2013-08-28 2:16:9.2700000000004366,60.6061
2013-08-28 2:16:10.260000000000218,61.2245
2013-08-28 2:16:11.239999999999782,62.5
2013-08-28 2:16:12.199999999999818,60
2013-08-28 2:16:13.199999999999818,58.2524
2013-08-28 2:16:14.229999999999563,61.8557
2013-08-28 2:16:15.199999999999818,63.1579
2013-08-28 2:16:16.149999999999636,60
2013-08-28 2:16:17.149999999999636,60
2013-08-28 2:16:18.149999999999636,61.8557
2013-08-28 2:16:19.119999999999891,60.6061
2013-08-28 2:16:20.109999999999673,58.2524
2013-08-28 2:16:21.140000000000327,61.8557
2013-08-28 2:16:22.109999999999673,62.5
2013-08-28 2:16:23.069999999999709,61.8557
2013-08-28 2:16:24.039999999999964,62.5
2013-08-28 2:16:25.0,66.6667
2013-08-28 2:16:25.899999999999636,68.9655
2013-08-28 2:16:26.770000000000437,68.9655
2013-08-28 2:16:27.640000000000327,71.4286
2013-08-28 2:16:28.479999999999563,70.5882
2013-08-28 2:16:29.329999999999927,68.9655
2013-08-28 2:16:30.199999999999818,67.4157
2013-08-28 2:16:31.090000000000146,68.9655
2013-08-28 2:16:31.960000000000036,69.7674
2013-08-28 2:16:32.819999999999709,69.7674
2013-08-28 2:16:33.680000000000291,69.7674
2013-08-28 2:16:34.540000000000873,69.7674
2013-08-28 2:16:35.399999999999636,70.5882
2013-08-28 2:16:36.25,70.5882
2013-08-28 2:16:37.100000000000364,68.9655
2013-08-28 2:16:37.969999999999345,67.4157
2013-08-28 2:16:38.860000000000582,67.4157
2013-08-28 2:16:39.75,65.9341
2013-08-28 2:16:40.659999999999854,63.8298
2013-08-28 2:16:41.600000000000364,60.6061
2013-08-28 2:16:42.590000000000146,58.2524
2013-08-28 2:16:43.6200000000008,57.6923
2013-08-28 2:16:44.659999999999854,58.8235
2013-08-28 2:16:45.680000000000291,61.8557
2013-08-28 2:16:46.649999999999636,63.8298
2013-08-28 2:16:47.590000000000146,62.5
2013-08-28 2:16:48.549999999999272,63.1579
2013-08-28 2:16:49.5,63.1579
2013-08-28 2:16:50.450000000000728,63.1579
2013-08-28 2:16:51.399999999999636,65.2174
2013-08-28 2:16:52.319999999999709,65.9341
2013-08-28 2:16:53.229999999999563,65.9341
2013-08-28 2:16:54.139999999999418,65.2174
2013-08-28 2:16:55.059999999999491,63.1579
2013-08-28 2:16:56.010000000000218,61.8557
2013-08-28 2:16:56.979999999999563,63.8298
2013-08-28 2:16:57.920000000000073,61.2245
2013-08-28 2:16:58.899999999999636,63.1579
2013-08-28 2:16:59.850000000000364,62.5
2013-08-28 2:17:0.80999999999949068,65.2174
2013-08-28 2:17:1.7299999999995634,65.2174
2013-08-28 2:17:2.6499999999996362,66.6667
2013-08-28 2:17:3.5499999999992724,65.2174
2013-08-28 2:17:4.4699999999993452,63.8298
2013-08-28 2:17:5.4099999999998545,63.1579
2013-08-28 2:17:6.3600000000005821,63.1579
2013-08-28 2:17:7.3099999999994907,60.6061
2013-08-28 2:17:8.2999999999992724,59.4059
2013-08-28 2:17:9.3099999999994907,61.8557
2013-08-28 2:17:10.280000000000655,61.2245
2013-08-28 2:17:11.260000000000218,61.8557
2013-08-28 2:17:12.229999999999563,60.6061
2013-08-28 2:17:13.219999999999345,63.1579
2013-08-28 2:17:14.170000000000073,61.8557
2013-08-28 2:17:15.139999999999418,63.8298
2013-08-28 2:17:16.079999999999927,62.5
2013-08-28 2:17:17.040000000000873,62.5
2013-08-28 2:17:18.0,65.2174
2013-08-28 2:17:18.920000000000073,66.6667
2013-08-28 2:17:19.819999999999709,68.1818
2013-08-28 2:17:20.700000000000728,65.9341
2013-08-28 2:17:21.610000000000582,65.9341
2013-08-28 2:17:22.520000000000437,65.9341
2013-08-28 2:17:23.430000000000291,63.8298
2013-08-28 2:17:24.3700000000008,61.8557
2013-08-28 2:17:25.340000000000146,63.1579
2013-08-28 2:17:26.290000000000873,65.2174
2013-08-28 2:17:27.209999999999127,65.9341
2013-08-28 2:17:28.1200000000008,68.9655
2013-08-28 2:17:28.989999999999782,68.9655
2013-08-28 2:17:29.860000000000582,70.5882
2013-08-28 2:17:30.709999999999127,71.4286
2013-08-28 2:17:31.549999999999272,69.7674
2013-08-28 2:17:32.409999999999854,69.7674
2013-08-28 2:17:33.270000000000437,70.5882
2013-08-28 2:17:34.1200000000008,69.7674
2013-08-28 2:17:34.979999999999563,68.9655
2013-08-28 2:17:35.850000000000364,68.9655
2013-08-28 2:17:36.719999999999345,68.1818
2013-08-28 2:17:37.600000000000364,66.6667
2013-08-28 2:17:38.5,61.8557
2013-08-28 2:17:39.469999999999345,57.6923
2013-08-28 2:17:40.510000000000218,60
2013-08-28 2:17:41.510000000000218,59.4059
2013-08-28 2:17:42.520000000000437,57.1429
2013-08-28 2:17:43.569999999999709,56.6038
2013-08-28 2:17:44.6299999999992,58.8235
2013-08-28 2:17:45.649999999999636,62.5
2013-08-28 2:17:46.610000000000582,63.8298
2013-08-28 2:17:47.549999999999272,63.1579
2013-08-28 2:17:48.5,62.5
2013-08-28 2:17:49.459999999999127,60.6061
2013-08-28 2:17:50.450000000000728,60.6061
2013-08-28 2:17:51.440000000000509,61.8557
2013-08-28 2:17:52.409999999999854,61.8557
2013-08-28 2:17:53.3799999999992,61.2245
2013-08-28 2:17:54.360000000000582,60
2013-08-28 2:17:55.360000000000582,60.6061
2013-08-28 2:17:56.350000000000364,62.5
2013-08-28 2:17:57.309999999999491,64.5161
2013-08-28 2:17:58.239999999999782,65.2174
2013-08-28 2:17:59.159999999999854,65.9341
2013-08-28 2:18:0.069999999999708962,63.8298
2013-08-28 2:18:1.0100000000002183,64.5161
2013-08-28 2:18:1.9400000000005093,65.2174
2013-08-28 2:18:2.8600000000005821,65.2174
2013-08-28 2:18:3.7800000000006548,64.5161
2013-08-28 2:18:4.7099999999991269,65.2174
2013-08-28 2:18:5.6299999999991996,63.8298
2013-08-28 2:18:6.569999999999709,64.5161
2013-08-28 2:18:7.5,63.8298
2013-08-28 2:18:8.4400000000005093,61.8557
2013-08-28 2:18:9.4099999999998545,61.2245
2013-08-28 2:18:10.389999999999418,61.2245
2013-08-28 2:18:11.3700000000008,61.2245
2013-08-28 2:18:12.350000000000364,60
2013-08-28 2:18:13.350000000000364,58.8235
2013-08-28 2:18:14.3700000000008,61.2245
2013-08-28 2:18:15.350000000000364,62.5
2013-08-28 2:18:16.309999999999491,63.8298
2013-08-28 2:18:17.25,62.5
2013-08-28 2:18:18.209999999999127,61.8557
2013-08-28 2:18:19.180000000000291,63.8298
2013-08-28 2:18:20.1200000000008,65.2174
2013-08-28 2:18:21.040000000000873,63.1579
2013-08-28 2:18:21.989999999999782,61.8557
2013-08-28 2:18:22.959999999999127,63.8298
2013-08-28 2:18:23.899999999999636,63.1579
2013-08-28 2:18:24.850000000000364,61.8557
2013-08-28 2:18:25.819999999999709,60.6061
2013-08-28 2:18:26.809999999999491,63.8298
2013-08-28 2:18:27.75,63.8298
2013-08-28 2:18:28.690000000000509,63.8298
2013-08-28 2:18:29.6299999999992,61.8557
2013-08-28 2:18:30.600000000000364,64.5161
2013-08-28 2:18:31.530000000000655,64.5161
2013-08-28 2:18:32.459999999999127,62.5
2013-08-28 2:18:33.420000000000073,60
2013-08-28 2:18:34.420000000000073,63.8298
2013-08-28 2:18:35.360000000000582,66.6667
2013-08-28 2:18:36.260000000000218,67.4157
2013-08-28 2:18:37.149999999999636,68.9655
2013-08-28 2:18:38.020000000000437,69.7674
2013-08-28 2:18:38.8799999999992,71.4286
2013-08-28 2:18:39.719999999999345,73.1707
2013-08-28 2:18:40.540000000000873,73.1707
2013-08-28 2:18:41.360000000000582,72.2892
2013-08-28 2:18:42.190000000000509,71.4286
2013-08-28 2:18:43.030000000000655,73.1707
2013-08-28 2:18:43.850000000000364,72.2892
2013-08-28 2:18:44.680000000000291,73.1707
2013-08-28 2:18:45.5,71.4286
2013-08-28 2:18:46.340000000000146,72.2892
2013-08-28 2:18:47.170000000000073,72.2892
2013-08-28 2:18:48.0,70.5882
2013-08-28 2:18:48.850000000000364,70.5882
2013-08-28 2:18:49.700000000000728,68.9655
2013-08-28 2:18:50.569999999999709,65.9341
2013-08-28 2:18:51.479999999999563,63.8298
2013-08-28 2:18:52.420000000000073,64.5161
2013-08-28 2:18:53.350000000000364,63.1579
2013-08-28 2:18:54.299999999999272,61.2245
2013-08-28 2:18:55.280000000000655,59.4059
2013-08-28 2:18:56.290000000000873,60
2013-08-28 2:18:57.290000000000873,58.8235
2013-08-28 2:18:58.309999999999491,62.5
2013-08-28 2:18:59.270000000000437,64.5161
2013-08-28 2:19:0.2000000000007276,63.8298
2013-08-28 2:19:1.1399999999994179,63.1579
2013-08-28 2:19:2.0900000000001455,63.1579
2013-08-28 2:19:3.0400000000008731,62.5
2013-08-28 2:19:4.0,64.5161
2013-08-28 2:19:4.930000000000291,65.2174
2013-08-28 2:19:5.8500000000003638,65.2174
2013-08-28 2:19:6.7700000000004366,65.9341
2013-08-28 2:19:7.680000000000291,66.6667
2013-08-28 2:19:8.5799999999999272,68.1818
2013-08-28 2:19:9.4599999999991269,67.4157
2013-08-28 2:19:10.350000000000364,67.4157
2013-08-28 2:19:11.239999999999782,67.4157
2013-08-28 2:19:12.1299999999992,68.1818
2013-08-28 2:19:13.010000000000218,66.6667
2013-08-28 2:19:13.909999999999854,65.2174
2013-08-28 2:19:14.829999999999927,65.9341
2013-08-28 2:19:15.739999999999782,64.5161
2013-08-28 2:19:16.670000000000073,63.8298
2013-08-28 2:19:17.610000000000582,64.5161
2013-08-28 2:19:18.540000000000873,60.6061
2013-08-28 2:19:19.530000000000655,60
2013-08-28 2:19:20.530000000000655,61.2245
2013-08-28 2:19:21.510000000000218,61.8557
2013-08-28 2:19:22.479999999999563,61.8557
2013-08-28 2:19:23.450000000000728,61.8557
2013-08-28 2:19:24.420000000000073,63.8298
2013-08-28 2:19:25.360000000000582,65.2174
2013-08-28 2:19:26.280000000000655,65.2174
2013-08-28 2:19:27.200000000000728,64.5161
2013-08-28 2:19:28.1299999999992,65.9341
2013-08-28 2:19:29.040000000000873,65.2174
2013-08-28 2:19:29.959999999999127,65.2174
2013-08-28 2:19:30.8799999999992,63.8298
2013-08-28 2:19:31.819999999999709,61.8557
2013-08-28 2:19:32.790000000000873,62.5
2013-08-28 2:19:33.75,61.8557
2013-08-28 2:19:34.719999999999345,59.4059
2013-08-28 2:19:35.729999999999563,61.2245
2013-08-28 2:19:36.709999999999127,62.5
2013-08-28 2:19:37.670000000000073,60.6061
2013-08-28 2:19:38.659999999999854,60.6061
2013-08-28 2:19:39.649999999999636,62.5
2013-08-28 2:19:40.610000000000582,60.6061
2013-08-28 2:19:41.600000000000364,60
2013-08-28 2:19:42.600000000000364,61.2245
2013-08-28 2:19:43.579999999999927,61.2245
2013-08-28 2:19:44.559999999999491,60.6061
2013-08-28 2:19:45.549999999999272,63.1579
2013-08-28 2:19:46.5,65.2174
2013-08-28 2:19:47.420000000000073,65.2174
2013-08-28 2:19:48.340000000000146,65.9341
2013-08-28 2:19:49.25,65.9341
2013-08-28 2:19:50.159999999999854,65.2174
2013-08-28 2:19:51.079999999999927,65.9341
2013-08-28 2:19:51.989999999999782,68.1818
2013-08-28 2:19:52.8700000000008,68.1818
2013-08-28 2:19:53.75,70.5882
2013-08-28 2:19:54.600000000000364,72.2892
2013-08-28 2:19:55.430000000000291,72.2892
2013-08-28 2:19:56.260000000000218,74.0741
2013-08-28 2:19:57.069999999999709,73.1707
2013-08-28 2:19:57.889999999999418,74.0741
2013-08-28 2:19:58.700000000000728,75
2013-08-28 2:19:59.5,74.0741
2013-08-28 2:20:0.30999999999949068,74.0741
2013-08-28 2:20:1.1200000000008004,75
2013-08-28 2:20:1.9200000000000728,75
2013-08-28 2:20:2.7199999999993452,72.2892
2013-08-28 2:20:3.5499999999992724,72.2892
2013-08-28 2:20:4.3799999999991996,71.4286
2013-08-28 2:20:5.2199999999993452,71.4286
2013-08-28 2:20:6.0599999999994907,71.4286
2013-08-28 2:20:6.8999999999996362,69.7674
2013-08-28 2:20:7.7600000000002183,67.4157
2013-08-28 2:20:8.6499999999996362,65.2174
2013-08-28 2:20:9.569999999999709,61.8557
2013-08-28 2:20:10.540000000000873,60.6061
2013-08-28 2:20:11.530000000000655,60.6061
2013-08-28 2:20:12.520000000000437,61.2245
2013-08-28 2:20:13.5,61.2245
2013-08-28 2:20:14.479999999999563,58.8235
2013-08-28 2:20:15.5,57.6923
2013-08-28 2:20:16.540000000000873,58.8235
2013-08-28 2:20:17.559999999999491,61.2245
2013-08-28 2:20:18.540000000000873,63.1579
2013-08-28 2:20:19.489999999999782,64.5161
2013-08-28 2:20:20.420000000000073,63.1579
2013-08-28 2:20:21.3700000000008,62.5
2013-08-28 2:20:22.329999999999927,61.8557
2013-08-28 2:20:23.299999999999272,62.5
2013-08-28 2:20:24.260000000000218,62.5
2013-08-28 2:20:25.219999999999345,63.8298
2013-08-28 2:20:26.159999999999854,63.8298
2013-08-28 2:20:27.100000000000364,61.2245
2013-08-28 2:20:28.079999999999927,60.6061
2013-08-28 2:20:29.069999999999709,59.4059
2013-08-28 2:20:30.079999999999927,59.4059
2013-08-28 2:20:31.090000000000146,61.2245
2013-08-28 2:20:32.069999999999709,61.2245
2013-08-28 2:20:33.049999999999272,64.5161
2013-08-28 2:20:33.979999999999563,65.2174
2013-08-28 2:20:34.899999999999636,63.1579
2013-08-28 2:20:35.850000000000364,62.5
2013-08-28 2:20:36.809999999999491,63.1579
2013-08-28 2:20:37.760000000000218,63.1579
2013-08-28 2:20:38.709999999999127,64.5161
2013-08-28 2:20:39.639999999999418,64.5161
2013-08-28 2:20:40.569999999999709,64.5161
2013-08-28 2:20:41.5,61.8557
2013-08-28 2:20:42.469999999999345,64.5161
2013-08-28 2:20:43.399999999999636,63.1579
2013-08-28 2:20:44.350000000000364,63.8298
2013-08-28 2:20:45.290000000000873,62.5
2013-08-28 2:20:46.25,63.1579
2013-08-28 2:20:47.200000000000728,64.5161
2013-08-28 2:20:48.1299999999992,65.2174
2013-08-28 2:20:49.049999999999272,63.8298
2013-08-28 2:20:49.989999999999782,62.5
2013-08-28 2:20:50.950000000000728,63.8298
2013-08-28 2:20:51.889999999999418,64.5161
2013-08-28 2:20:52.819999999999709,64.5161
2013-08-28 2:20:53.75,63.1579
2013-08-28 2:20:54.700000000000728,64.5161
2013-08-28 2:20:55.6299999999992,65.9341
2013-08-28 2:20:56.540000000000873,68.1818
