Time,Datapoint
2013-08-28 2:19:10.25,60.6061
2013-08-28 2:19:11.239999999999782,60.6061
2013-08-28 2:19:12.229999999999563,60
2013-08-28 2:19:13.229999999999563,59.4059
2013-08-28 2:19:14.239999999999782,58.8235
2013-08-28 2:19:15.260000000000218,58.2524
2013-08-28 2:19:16.290000000000873,56.6038
2013-08-28 2:19:17.350000000000364,55.5556
2013-08-28 2:19:18.430000000000291,55.5556
2013-08-28 2:19:19.510000000000218,57.6923
2013-08-28 2:19:20.549999999999272,57.1429
2013-08-28 2:19:21.600000000000364,53.5714
2013-08-28 2:19:22.719999999999345,50.4202
2013-08-28 2:19:23.909999999999854,50
2013-08-28 2:19:25.110000000000582,54.0541
2013-08-28 2:19:26.219999999999345,50.4202
2013-08-28 2:19:30.209999999999127,46.875
2013-08-28 2:19:32.5,61.8557
2013-08-28 2:19:33.469999999999345,60.6061
2013-08-28 2:19:34.459999999999127,60
2013-08-28 2:19:35.459999999999127,54.0541
2013-08-28 2:19:36.569999999999709,63.1579
2013-08-28 2:19:37.520000000000437,63.1579
2013-08-28 2:19:43.3799999999992,74.0741
2013-08-28 2:19:44.190000000000509,75
2013-08-28 2:19:44.989999999999782,73.1707
2013-08-28 2:19:45.809999999999491,75
2013-08-28 2:19:46.610000000000582,73.1707
2013-08-28 2:19:47.430000000000291,70.5882
2013-08-28 2:19:48.280000000000655,68.9655
2013-08-28 2:19:49.149999999999636,68.1818
2013-08-28 2:19:50.030000000000655,67.4157
2013-08-28 2:19:50.920000000000073,65.2174
2013-08-28 2:19:51.840000000000146,64.5161
2013-08-28 2:19:52.770000000000437,63.8298
2013-08-28 2:19:53.709999999999127,61.8557
2013-08-28 2:19:54.680000000000291,60.6061
2013-08-28 2:19:55.670000000000073,60.6061
2013-08-28 2:19:56.659999999999854,58.8235
2013-08-28 2:19:57.680000000000291,58.2524
2013-08-28 2:19:58.709999999999127,58.2524
2013-08-28 2:19:59.739999999999782,60.6061
2013-08-28 2:20:0.72999999999956344,60
2013-08-28 2:20:1.7299999999995634,56.0748
2013-08-28 2:20:2.7999999999992724,54.0541
2013-08-28 2:20:3.9099999999998545,55.0459
2013-08-28 2:20:5.0,53.5714
2013-08-28 2:20:10.5,46.875
2013-08-28 2:20:11.780000000000655,52.6316
2013-08-28 2:20:12.920000000000073,51.7241
2013-08-28 2:20:14.079999999999927,50.8475
2013-08-28 2:20:15.260000000000218,60.6061
2013-08-28 2:20:16.25,58.8235
2013-08-28 2:20:17.270000000000437,59.4059
2013-08-28 2:20:19.170000000000073,66.6667
2013-08-28 2:20:20.069999999999709,68.1818
2013-08-28 2:20:21.799999999999272,70.5882
2013-08-28 2:20:22.649999999999636,70.5882
2013-08-28 2:20:23.5,71.4286
2013-08-28 2:20:25.920000000000073,74.0741
2013-08-28 2:20:26.729999999999563,74.0741
2013-08-28 2:20:27.540000000000873,72.2892
2013-08-28 2:20:28.3700000000008,71.4286
2013-08-28 2:20:29.209999999999127,69.7674
2013-08-28 2:20:30.069999999999709,68.9655
2013-08-28 2:20:30.940000000000509,65.9341
2013-08-28 2:20:31.850000000000364,65.2174
2013-08-28 2:20:32.770000000000437,64.5161
2013-08-28 2:20:33.700000000000728,62.5
2013-08-28 2:20:34.659999999999854,61.8557
2013-08-28 2:20:35.6299999999992,60.6061
2013-08-28 2:20:36.6200000000008,60.6061
2013-08-28 2:20:37.610000000000582,59.4059
2013-08-28 2:20:38.6200000000008,58.8235
2013-08-28 2:20:39.639999999999418,61.8557
2013-08-28 2:20:40.610000000000582,62.5
2013-08-28 2:20:41.569999999999709,61.2245
2013-08-28 2:20:42.549999999999272,58.2524
2013-08-28 2:20:43.579999999999927,58.8235
2013-08-28 2:20:44.600000000000364,59.4059
2013-08-28 2:20:45.610000000000582,58.8235
2013-08-28 2:20:46.6299999999992,55.0459
2013-08-28 2:20:50.190000000000509,53.5714
2013-08-28 2:20:51.309999999999491,55.0459
2013-08-28 2:20:52.399999999999636,47.619
2013-08-28 2:20:53.659999999999854,47.2441
2013-08-28 2:20:54.930000000000291,55.5556
2013-08-28 2:20:56.010000000000218,56.6038
2013-08-28 2:20:57.069999999999709,50.4202
2013-08-28 2:20:58.260000000000218,57.6923
2013-08-28 2:20:59.299999999999272,53.5714
2013-08-28 2:21:0.42000000000007276,53.0973
2013-08-28 2:21:1.5499999999992724,61.2245
2013-08-28 2:21:2.5300000000006548,61.2245
2013-08-28 2:21:3.5100000000002183,64.5161
2013-08-28 2:21:9.2900000000008731,75.9494
2013-08-28 2:21:10.079999999999927,75
2013-08-28 2:21:10.8799999999992,74.0741
2013-08-28 2:21:11.690000000000509,73.1707
2013-08-28 2:21:12.510000000000218,74.0741
2013-08-28 2:21:13.319999999999709,75
2013-08-28 2:21:14.1200000000008,75
2013-08-28 2:21:14.920000000000073,73.1707
2013-08-28 2:21:15.739999999999782,73.1707
2013-08-28 2:21:16.559999999999491,72.2892
2013-08-28 2:21:17.389999999999418,71.4286
2013-08-28 2:21:18.229999999999563,68.9655
2013-08-28 2:21:19.100000000000364,67.4157
2013-08-28 2:21:19.989999999999782,63.1579
2013-08-28 2:21:20.940000000000509,61.2245
2013-08-28 2:21:21.920000000000073,60.6061
2013-08-28 2:21:22.909999999999854,59.4059
2013-08-28 2:21:23.920000000000073,57.1429
2013-08-28 2:21:24.969999999999345,57.6923
2013-08-28 2:21:26.010000000000218,61.2245
2013-08-28 2:21:26.989999999999782,61.8557
2013-08-28 2:21:27.959999999999127,56.6038
2013-08-28 2:21:29.020000000000437,53.0973
2013-08-28 2:21:31.340000000000146,54.0541
2013-08-28 2:21:32.450000000000728,56.6038
2013-08-28 2:21:33.510000000000218,53.0973
2013-08-28 2:21:34.639999999999418,58.2524
2013-08-28 2:21:35.670000000000073,62.5
2013-08-28 2:21:36.6299999999992,55.0459
2013-08-28 2:21:37.719999999999345,55.5556
2013-08-28 2:21:38.799999999999272,60.6061
2013-08-28 2:21:39.790000000000873,56.6038
2013-08-28 2:21:40.850000000000364,60.6061
2013-08-28 2:21:41.840000000000146,67.4157
2013-08-28 2:21:42.729999999999563,69.7674
2013-08-28 2:21:48.8700000000008,80
2013-08-28 2:21:49.6200000000008,75.9494
2013-08-28 2:21:50.409999999999854,72.2892
2013-08-28 2:21:51.239999999999782,70.5882
2013-08-28 2:21:52.090000000000146,67.4157
2013-08-28 2:21:52.979999999999563,63.8298
2013-08-28 2:21:53.920000000000073,62.5
2013-08-28 2:21:54.8799999999992,59.4059
2013-08-28 2:21:55.889999999999418,60
2013-08-28 2:21:56.889999999999418,60.6061
2013-08-28 2:21:57.8799999999992,60.6061
2013-08-28 2:21:58.8700000000008,60.6061
2013-08-28 2:21:59.860000000000582,60.6061
2013-08-28 2:22:0.8500000000003638,60.6061
2013-08-28 2:22:1.8400000000001455,60
2013-08-28 2:22:2.8400000000001455,59.4059
2013-08-28 2:22:3.8500000000003638,63.1579
2013-08-28 2:22:4.7999999999992724,59.4059
2013-08-28 2:22:5.8099999999994907,59.4059
2013-08-28 2:22:6.819999999999709,56.0748
2013-08-28 2:22:7.8899999999994179,55.0459
2013-08-28 2:22:8.9799999999995634,57.1429
2013-08-28 2:22:10.030000000000655,58.2524
2013-08-28 2:22:11.059999999999491,54.5455
2013-08-28 2:22:12.159999999999854,50.8475
2013-08-28 2:22:14.600000000000364,51.7241
2013-08-28 2:22:15.760000000000218,57.1429
2013-08-28 2:22:16.809999999999491,62.5
2013-08-28 2:22:17.770000000000437,60
2013-08-28 2:22:18.770000000000437,56.0748
2013-08-28 2:22:19.840000000000146,62.5
2013-08-28 2:22:20.799999999999272,55.5556
2013-08-28 2:22:21.8799999999992,59.4059
2013-08-28 2:22:22.889999999999418,62.5
2013-08-28 2:22:23.850000000000364,61.8557
2013-08-28 2:22:24.819999999999709,67.4157
2013-08-28 2:22:25.709999999999127,70.5882
2013-08-28 2:22:29.0,75
2013-08-28 2:22:29.799999999999272,73.1707
2013-08-28 2:22:30.6200000000008,70.5882
2013-08-28 2:22:31.469999999999345,67.4157
2013-08-28 2:22:32.360000000000582,63.1579
2013-08-28 2:22:33.309999999999491,60
2013-08-28 2:22:34.309999999999491,58.2524
2013-08-28 2:22:35.340000000000146,57.6923
2013-08-28 2:22:36.3799999999992,57.1429
2013-08-28 2:22:37.430000000000291,57.1429
2013-08-28 2:22:38.479999999999563,57.6923
2013-08-28 2:22:39.520000000000437,57.6923
2013-08-28 2:22:40.559999999999491,57.1429
2013-08-28 2:22:41.610000000000582,57.6923
2013-08-28 2:22:42.649999999999636,58.2524
2013-08-28 2:22:43.680000000000291,56.6038
2013-08-28 2:22:44.739999999999782,53.0973
2013-08-28 2:22:45.8700000000008,51.2821
2013-08-28 2:22:47.040000000000873,48
2013-08-28 2:22:48.290000000000873,46.875
2013-08-28 2:22:49.569999999999709,47.619
2013-08-28 2:22:50.829999999999927,46.5116
2013-08-28 2:22:52.1200000000008,45.1128
2013-08-28 2:22:53.450000000000728,44.7761
2013-08-28 2:22:54.790000000000873,50.4202
2013-08-28 2:22:55.979999999999563,48.7805
2013-08-28 2:22:57.209999999999127,42.5532
2013-08-28 2:22:58.6200000000008,41.6667
2013-08-28 2:23:0.059999999999490683,46.5116
2013-08-28 2:23:1.3500000000003638,55.0459
2013-08-28 2:23:2.4400000000005093,56.6038
2013-08-28 2:23:3.5,55.5556
2013-08-28 2:23:4.5799999999999272,51.7241
2013-08-28 2:23:5.7399999999997817,58.2524
2013-08-28 2:23:6.7700000000004366,61.2245
2013-08-28 2:23:7.75,63.8298
2013-08-28 2:23:17.430000000000291,78.9474
2013-08-28 2:23:18.190000000000509,78.9474
2013-08-28 2:23:18.950000000000728,75
2013-08-28 2:23:19.75,72.2892
2013-08-28 2:23:20.579999999999927,69.7674
2013-08-28 2:23:21.440000000000509,68.1818
2013-08-28 2:23:22.319999999999709,66.6667
2013-08-28 2:23:23.219999999999345,65.9341
2013-08-28 2:23:24.1299999999992,65.2174
2013-08-28 2:23:25.049999999999272,65.2174
2013-08-28 2:23:25.969999999999345,63.1579
2013-08-28 2:23:26.920000000000073,62.5
2013-08-28 2:23:27.8799999999992,60.6061
2013-08-28 2:23:28.8700000000008,60.6061
2013-08-28 2:23:29.860000000000582,60.6061
2013-08-28 2:23:30.850000000000364,60
2013-08-28 2:23:31.850000000000364,62.5
2013-08-28 2:23:32.809999999999491,63.1579
2013-08-28 2:23:33.760000000000218,60.6061
2013-08-28 2:23:34.75,56.6038
2013-08-28 2:23:35.809999999999491,54.0541
2013-08-28 2:23:38.090000000000146,55.5556
2013-08-28 2:23:39.170000000000073,56.6038
2013-08-28 2:23:40.229999999999563,51.2821
2013-08-28 2:23:41.399999999999636,52.6316
2013-08-28 2:23:42.540000000000873,58.2524
2013-08-28 2:23:43.569999999999709,51.2821
2013-08-28 2:23:44.739999999999782,47.2441
2013-08-28 2:23:46.010000000000218,55.0459
2013-08-28 2:23:47.100000000000364,63.1579
2013-08-28 2:23:48.049999999999272,61.8557
2013-08-28 2:23:49.020000000000437,63.1579
2013-08-28 2:23:49.969999999999345,67.4157
2013-08-28 2:23:55.540000000000873,76.9231
2013-08-28 2:23:56.319999999999709,75.9494
2013-08-28 2:23:57.110000000000582,73.1707
2013-08-28 2:23:57.930000000000291,69.7674
2013-08-28 2:23:58.790000000000873,66.6667
2013-08-28 2:23:59.690000000000509,64.5161
2013-08-28 2:24:0.62000000000080036,61.8557
2013-08-28 2:24:1.5900000000001455,60.6061
2013-08-28 2:24:2.5799999999999272,58.8235
2013-08-28 2:24:3.6000000000003638,58.2524
2013-08-28 2:24:4.6299999999991996,57.6923
2013-08-28 2:24:5.6700000000000728,58.2524
2013-08-28 2:24:6.7000000000007276,57.6923
2013-08-28 2:24:7.7399999999997817,57.1429
2013-08-28 2:24:8.7900000000008731,56.6038
2013-08-28 2:24:9.8500000000003638,56.0748
2013-08-28 2:24:10.920000000000073,55.0459
2013-08-28 2:24:12.010000000000218,53.5714
2013-08-28 2:24:13.1299999999992,51.7241
2013-08-28 2:24:14.290000000000873,54.5455
2013-08-28 2:24:15.389999999999418,56.0748
2013-08-28 2:24:16.459999999999127,55.5556
2013-08-28 2:24:17.540000000000873,55.0459
2013-08-28 2:24:18.6299999999992,53.5714
2013-08-28 2:24:19.75,53.0973
2013-08-28 2:24:20.8799999999992,57.6923
2013-08-28 2:24:21.920000000000073,58.2524
2013-08-28 2:24:22.950000000000728,50.8475
2013-08-28 2:24:24.1299999999992,56.6038
2013-08-28 2:24:25.190000000000509,60
2013-08-28 2:24:26.190000000000509,52.1739
2013-08-28 2:24:27.340000000000146,57.1429
2013-08-28 2:24:28.389999999999418,61.2245
2013-08-28 2:24:29.3700000000008,56.6038
2013-08-28 2:24:30.430000000000291,63.8298
2013-08-28 2:24:35.479999999999563,75
2013-08-28 2:24:36.280000000000655,75.9494
2013-08-28 2:24:37.840000000000146,77.9221
2013-08-28 2:24:38.610000000000582,75.9494
2013-08-28 2:24:39.399999999999636,75
2013-08-28 2:24:40.200000000000728,74.0741
2013-08-28 2:24:41.010000000000218,71.4286
2013-08-28 2:24:41.850000000000364,68.9655
2013-08-28 2:24:42.719999999999345,65.9341
2013-08-28 2:24:43.6299999999992,64.5161
2013-08-28 2:24:44.559999999999491,63.1579
2013-08-28 2:24:45.510000000000218,62.5
2013-08-28 2:24:46.469999999999345,61.8557
2013-08-28 2:24:47.440000000000509,62.5
2013-08-28 2:24:48.399999999999636,61.8557
2013-08-28 2:24:49.3700000000008,63.1579
2013-08-28 2:24:50.319999999999709,61.8557
2013-08-28 2:24:51.290000000000873,62.5
2013-08-28 2:24:52.25,61.2245
2013-08-28 2:24:53.229999999999563,61.2245
2013-08-28 2:24:54.209999999999127,61.8557
2013-08-28 2:24:55.180000000000291,62.5
2013-08-28 2:24:56.139999999999418,61.2245
2013-08-28 2:24:57.1200000000008,64.5161
2013-08-28 2:24:58.049999999999272,60
2013-08-28 2:24:59.049999999999272,55.5556
2013-08-28 2:25:0.12999999999919964,53.5714
2013-08-28 2:25:1.25,52.1739
2013-08-28 2:25:2.3999999999996362,56.0748
2013-08-28 2:25:3.4699999999993452,59.4059
2013-08-28 2:25:4.4799999999995634,65.2174
2013-08-28 2:25:5.3999999999996362,57.6923
2013-08-28 2:25:6.4400000000005093,52.6316
2013-08-28 2:25:7.5799999999999272,60
2013-08-28 2:25:8.5799999999999272,52.6316
2013-08-28 2:25:9.7199999999993452,53.0973
2013-08-28 2:25:10.850000000000364,62.5
2013-08-28 2:25:11.809999999999491,65.9341
2013-08-28 2:25:12.719999999999345,68.9655
2013-08-28 2:25:18.209999999999127,77.9221
2013-08-28 2:25:18.979999999999563,75
2013-08-28 2:25:19.780000000000655,72.2892
2013-08-28 2:25:20.610000000000582,68.1818
2013-08-28 2:25:21.489999999999782,65.2174
2013-08-28 2:25:22.409999999999854,62.5
2013-08-28 2:25:23.3700000000008,60
2013-08-28 2:25:24.3700000000008,58.8235
2013-08-28 2:25:25.389999999999418,56.6038
2013-08-28 2:25:26.450000000000728,58.2524
2013-08-28 2:25:27.479999999999563,57.6923
2013-08-28 2:25:28.520000000000437,57.1429
2013-08-28 2:25:29.569999999999709,56.6038
2013-08-28 2:25:30.6299999999992,56.6038
2013-08-28 2:25:31.690000000000509,54.5455
2013-08-28 2:25:32.790000000000873,52.6316
2013-08-28 2:25:33.930000000000291,52.1739
2013-08-28 2:25:35.079999999999927,54.0541
2013-08-28 2:25:36.190000000000509,57.1429
2013-08-28 2:25:37.239999999999782,58.8235
2013-08-28 2:25:38.260000000000218,55.0459
2013-08-28 2:25:39.350000000000364,50
2013-08-28 2:25:40.549999999999272,48.3871
2013-08-28 2:25:41.790000000000873,55.5556
2013-08-28 2:25:42.8700000000008,61.2245
2013-08-28 2:25:43.850000000000364,57.6923
2013-08-28 2:25:44.889999999999418,53.0973
2013-08-28 2:25:46.020000000000437,62.5
2013-08-28 2:25:46.979999999999563,61.2245
2013-08-28 2:25:47.959999999999127,57.1429
2013-08-28 2:25:49.010000000000218,59.4059
2013-08-28 2:25:50.020000000000437,64.5161
2013-08-28 2:25:50.950000000000728,67.4157
2013-08-28 2:25:55.850000000000364,75
2013-08-28 2:25:56.649999999999636,74.0741
2013-08-28 2:25:57.459999999999127,74.0741
2013-08-28 2:25:58.270000000000437,72.2892
2013-08-28 2:25:59.100000000000364,68.9655
2013-08-28 2:25:59.969999999999345,68.1818
2013-08-28 2:26:0.8500000000003638,65.2174
2013-08-28 2:26:1.7700000000004366,64.5161
2013-08-28 2:26:2.7000000000007276,63.1579
2013-08-28 2:26:3.6499999999996362,62.5
2013-08-28 2:26:4.6100000000005821,62.5
2013-08-28 2:26:5.569999999999709,61.2245
2013-08-28 2:26:6.5499999999992724,60
2013-08-28 2:26:7.5499999999992724,60.6061
2013-08-28 2:26:8.5400000000008731,60.6061
2013-08-28 2:26:9.5300000000006548,62.5
2013-08-28 2:26:10.489999999999782,61.8557
2013-08-28 2:26:11.459999999999127,60
2013-08-28 2:26:12.459999999999127,58.8235
2013-08-28 2:26:13.479999999999563,59.4059
2013-08-28 2:26:14.489999999999782,57.6923
2013-08-28 2:26:15.530000000000655,57.1429
2013-08-28 2:26:20.309999999999491,54.5455
2013-08-28 2:26:21.409999999999854,54.0541
2013-08-28 2:26:22.520000000000437,48
2013-08-28 2:26:23.770000000000437,57.6923
2013-08-28 2:26:24.809999999999491,66.6667
2013-08-28 2:26:29.360000000000582,67.4157
2013-08-28 2:26:30.25,69.7674
2013-08-28 2:26:31.110000000000582,72.2892
2013-08-28 2:26:31.940000000000509,75
2013-08-28 2:26:37.889999999999418,80
2013-08-28 2:26:42.170000000000073,85.7143
2013-08-28 2:26:42.8700000000008,86.9565
2013-08-28 2:26:43.559999999999491,88.2353
2013-08-28 2:26:44.899999999999636,84.507
2013-08-28 2:26:45.610000000000582,89.5522
2013-08-28 2:26:46.280000000000655,89.5522
2013-08-28 2:26:47.590000000000146,90.9091
2013-08-28 2:26:48.25,89.5522
2013-08-28 2:26:48.920000000000073,85.7143
2013-08-28 2:26:49.6200000000008,89.5522
2013-08-28 2:26:50.290000000000873,81.0811
2013-08-28 2:26:51.030000000000655,80
2013-08-28 2:26:51.780000000000655,75.9494
2013-08-28 2:27:0.96999999999934516,63.1579
2013-08-28 2:27:4.0,62.5
2013-08-28 2:27:4.9599999999991269,66.6667
2013-08-28 2:27:5.8600000000005821,65.2174
2013-08-28 2:27:6.7800000000006548,65.2174
2013-08-28 2:27:7.7000000000007276,68.9655
2013-08-28 2:27:8.569999999999709,68.9655
2013-08-28 2:27:9.4400000000005093,69.7674
2013-08-28 2:27:10.299999999999272,69.7674
2013-08-28 2:27:11.159999999999854,69.7674
2013-08-28 2:27:12.020000000000437,73.1707
2013-08-28 2:27:12.840000000000146,72.2892
2013-08-28 2:27:13.670000000000073,70.5882
2013-08-28 2:27:14.520000000000437,70.5882
2013-08-28 2:27:15.3700000000008,69.7674
2013-08-28 2:27:16.229999999999563,69.7674
2013-08-28 2:27:17.090000000000146,68.1818
2013-08-28 2:27:17.969999999999345,65.2174
2013-08-28 2:27:18.889999999999418,65.9341
2013-08-28 2:27:19.799999999999272,64.5161
2013-08-28 2:27:20.729999999999563,64.5161
2013-08-28 2:27:21.659999999999854,63.8298
2013-08-28 2:27:22.600000000000364,64.5161
2013-08-28 2:27:23.530000000000655,63.8298
2013-08-28 2:27:24.469999999999345,63.1579
2013-08-28 2:27:25.420000000000073,62.5
2013-08-28 2:27:26.3799999999992,61.8557
2013-08-28 2:27:27.350000000000364,61.2245
2013-08-28 2:27:28.329999999999927,59.4059
2013-08-28 2:27:29.340000000000146,61.2245
2013-08-28 2:27:30.319999999999709,65.9341
2013-08-28 2:27:31.229999999999563,65.2174
2013-08-28 2:27:32.149999999999636,62.5
2013-08-28 2:27:33.110000000000582,56.6038
2013-08-28 2:27:34.170000000000073,54.0541
2013-08-28 2:27:35.280000000000655,60.6061
2013-08-28 2:27:36.270000000000437,63.8298
2013-08-28 2:27:37.209999999999127,67.4157
2013-08-28 2:27:38.100000000000364,65.2174
2013-08-28 2:27:39.020000000000437,63.8298
2013-08-28 2:27:39.959999999999127,69.7674
2013-08-28 2:27:40.819999999999709,72.2892
2013-08-28 2:27:41.649999999999636,68.9655
2013-08-28 2:27:42.520000000000437,68.1818
2013-08-28 2:27:43.399999999999636,65.9341
2013-08-28 2:27:44.309999999999491,69.7674
2013-08-28 2:27:45.170000000000073,70.5882
2013-08-28 2:27:46.020000000000437,69.7674
2013-08-28 2:27:46.8799999999992,68.9655
2013-08-28 2:27:47.75,68.9655
2013-08-28 2:27:48.6200000000008,72.2892
2013-08-28 2:27:49.450000000000728,70.5882
2013-08-28 2:27:50.299999999999272,70.5882
2013-08-28 2:27:51.149999999999636,68.9655
2013-08-28 2:27:52.020000000000437,69.7674
2013-08-28 2:27:52.8799999999992,68.9655
2013-08-28 2:27:53.75,68.1818
2013-08-28 2:27:54.6299999999992,68.9655
2013-08-28 2:27:55.5,67.4157
2013-08-28 2:27:56.389999999999418,68.1818
2013-08-28 2:27:57.270000000000437,67.4157
2013-08-28 2:27:58.159999999999854,66.6667
2013-08-28 2:27:59.059999999999491,68.1818
2013-08-28 2:27:59.940000000000509,67.4157
2013-08-28 2:28:0.82999999999992724,63.8298
2013-08-28 2:28:1.7700000000004366,65.2174
2013-08-28 2:28:2.6900000000005093,65.9341
2013-08-28 2:28:3.6000000000003638,63.1579
2013-08-28 2:28:4.5499999999992724,60.6061
2013-08-28 2:28:5.5400000000008731,56.6038
2013-08-28 2:28:6.6000000000003638,54.5455
2013-08-28 2:28:7.7000000000007276,59.4059
2013-08-28 2:28:8.7099999999991269,61.2245
2013-08-28 2:28:9.6900000000005093,60.6061
2013-08-28 2:28:10.680000000000291,60
2013-08-28 2:28:11.680000000000291,58.8235
2013-08-28 2:28:12.700000000000728,63.8298
2013-08-28 2:28:13.639999999999418,65.9341
2013-08-28 2:28:14.549999999999272,64.5161
2013-08-28 2:28:15.479999999999563,61.2245
2013-08-28 2:28:16.459999999999127,62.5
2013-08-28 2:28:17.420000000000073,67.4157
2013-08-28 2:28:18.309999999999491,68.1818
2013-08-28 2:28:19.190000000000509,66.6667
2013-08-28 2:28:20.090000000000146,65.2174
2013-08-28 2:28:21.010000000000218,66.6667
2013-08-28 2:28:21.909999999999854,68.9655
2013-08-28 2:28:22.780000000000655,66.6667
2013-08-28 2:28:23.680000000000291,66.6667
2013-08-28 2:28:24.579999999999927,65.2174
2013-08-28 2:28:25.5,65.9341
2013-08-28 2:28:26.409999999999854,67.4157
2013-08-28 2:28:27.299999999999272,68.1818
2013-08-28 2:28:28.180000000000291,67.4157
2013-08-28 2:28:29.069999999999709,65.9341
2013-08-28 2:28:29.979999999999563,65.2174
2013-08-28 2:28:30.899999999999636,67.4157
2013-08-28 2:28:31.790000000000873,65.9341
2013-08-28 2:28:32.700000000000728,67.4157
2013-08-28 2:28:33.590000000000146,67.4157
2013-08-28 2:28:34.479999999999563,67.4157
2013-08-28 2:28:35.3700000000008,69.7674
2013-08-28 2:28:36.229999999999563,69.7674
2013-08-28 2:28:37.090000000000146,66.6667
2013-08-28 2:28:37.989999999999782,61.8557
2013-08-28 2:28:38.959999999999127,58.8235
2013-08-28 2:28:39.979999999999563,62.5
2013-08-28 2:28:40.940000000000509,62.5
2013-08-28 2:28:41.899999999999636,60
2013-08-28 2:28:42.899999999999636,57.6923
2013-08-28 2:28:43.940000000000509,56.6038
2013-08-28 2:28:45.0,57.6923
2013-08-28 2:28:46.040000000000873,60.6061
2013-08-28 2:28:47.030000000000655,57.1429
2013-08-28 2:28:48.079999999999927,56.0748
2013-08-28 2:28:49.149999999999636,56.6038
2013-08-28 2:28:50.209999999999127,61.8557
2013-08-28 2:28:51.180000000000291,60.6061
2013-08-28 2:28:52.170000000000073,60.6061
2013-08-28 2:28:53.159999999999854,60
2013-08-28 2:28:54.159999999999854,63.8298
2013-08-28 2:28:55.100000000000364,65.9341
2013-08-28 2:28:56.010000000000218,62.5
2013-08-28 2:28:56.969999999999345,61.8557
2013-08-28 2:28:57.940000000000509,62.5
2013-08-28 2:28:58.899999999999636,64.5161
2013-08-28 2:28:59.829999999999927,64.5161
2013-08-28 2:29:0.76000000000021828,61.8557
2013-08-28 2:29:1.7299999999995634,61.8557
2013-08-28 2:29:2.7000000000007276,66.6667
2013-08-28 2:29:3.6000000000003638,65.2174
2013-08-28 2:29:4.5200000000004366,65.9341
2013-08-28 2:29:5.430000000000291,65.2174
2013-08-28 2:29:6.3500000000003638,65.9341
2013-08-28 2:29:7.2600000000002183,71.4286
2013-08-28 2:29:8.1000000000003638,68.9655
2013-08-28 2:29:8.9699999999993452,71.4286
2013-08-28 2:29:9.8099999999994907,68.9655
2013-08-28 2:29:10.680000000000291,69.7674
2013-08-28 2:29:11.540000000000873,72.2892
2013-08-28 2:29:12.3700000000008,71.4286
2013-08-28 2:29:13.209999999999127,68.1818
2013-08-28 2:29:14.090000000000146,65.9341
2013-08-28 2:29:15.0,61.2245
2013-08-28 2:29:15.979999999999563,63.1579
2013-08-28 2:29:16.930000000000291,63.8298
2013-08-28 2:29:17.8700000000008,59.4059
2013-08-28 2:29:18.8799999999992,57.1429
2013-08-28 2:29:19.930000000000291,57.6923
2013-08-28 2:29:20.969999999999345,58.8235
2013-08-28 2:29:21.989999999999782,63.1579
2013-08-28 2:29:22.940000000000509,61.2245
2013-08-28 2:29:23.920000000000073,61.2245
2013-08-28 2:29:24.899999999999636,65.2174
2013-08-28 2:29:25.819999999999709,65.2174
2013-08-28 2:29:26.739999999999782,67.4157
2013-08-28 2:29:27.6299999999992,65.9341
2013-08-28 2:29:28.540000000000873,62.5
2013-08-28 2:29:29.5,61.2245
2013-08-28 2:29:30.479999999999563,64.5161
2013-08-28 2:29:31.409999999999854,62.5
2013-08-28 2:29:32.3700000000008,60.6061
2013-08-28 2:29:33.360000000000582,60
2013-08-28 2:29:34.360000000000582,62.5
2013-08-28 2:29:35.319999999999709,65.9341
2013-08-28 2:29:36.229999999999563,63.8298
2013-08-28 2:29:37.170000000000073,63.1579
2013-08-28 2:29:38.1200000000008,63.8298
2013-08-28 2:29:39.059999999999491,65.9341
2013-08-28 2:29:39.969999999999345,65.2174
2013-08-28 2:29:40.889999999999418,64.5161
2013-08-28 2:29:41.819999999999709,62.5
2013-08-28 2:29:42.780000000000655,61.8557
2013-08-28 2:29:43.75,64.5161
2013-08-28 2:29:44.680000000000291,65.9341
2013-08-28 2:29:45.590000000000146,64.5161
2013-08-28 2:29:46.520000000000437,61.8557
2013-08-28 2:29:47.489999999999782,67.4157
2013-08-28 2:29:48.3799999999992,64.5161
2013-08-28 2:29:49.309999999999491,63.1579
2013-08-28 2:29:50.260000000000218,63.1579
2013-08-28 2:29:51.209999999999127,61.8557
2013-08-28 2:29:52.180000000000291,63.8298
2013-08-28 2:29:53.1200000000008,65.9341
2013-08-28 2:29:54.030000000000655,65.2174
2013-08-28 2:29:54.950000000000728,64.5161
2013-08-28 2:29:55.8799999999992,62.5
2013-08-28 2:29:56.840000000000146,66.6667
2013-08-28 2:29:57.739999999999782,64.5161
2013-08-28 2:29:58.670000000000073,63.1579
2013-08-28 2:29:59.6200000000008,60.6061
2013-08-28 2:30:0.61000000000058208,60
2013-08-28 2:30:1.6100000000005821,63.8298
2013-08-28 2:30:2.5499999999992724,63.1579
2013-08-28 2:30:3.5,62.5
2013-08-28 2:30:4.4599999999991269,61.8557
2013-08-28 2:30:5.430000000000291,63.1579
2013-08-28 2:30:6.3799999999991996,65.2174
2013-08-28 2:30:7.2999999999992724,66.6667
2013-08-28 2:30:8.2000000000007276,67.4157
2013-08-28 2:30:9.0900000000001455,66.6667
2013-08-28 2:30:9.9899999999997817,69.7674
